user_id,month,plan,city,total_minutes,messages_sent,data_volume_mb,minutes_included,messages_included,mb_per_month_included,usd_monthly_pay,usd_per_minute,usd_per_message,usd_per_gb,excess_minutes,excess_messages,excess_data_gb,monthly_revenue
1098,2018-08,surf,"Albany-Schenectady-Troy, NY MSA",311.78,51.0,17686.54,500,50,15360,20,0.03,0.03,10,0.0,1.0,2.272011718750001,42.75
1098,2018-09,surf,"Albany-Schenectady-Troy, NY MSA",515.25,99.0,29244.37,500,50,15360,20,0.03,0.03,10,15.25,49.0,13.558955078124999,157.52
1098,2018-10,surf,"Albany-Schenectady-Troy, NY MSA",606.17,89.0,30885.97,500,50,15360,20,0.03,0.03,10,106.16999999999996,39.0,15.162080078125001,175.98
1098,2018-11,surf,"Albany-Schenectady-Troy, NY MSA",432.31,89.0,31063.77,500,50,15360,20,0.03,0.03,10,0.0,39.0,15.335712890625,174.53
1098,2018-12,surf,"Albany-Schenectady-Troy, NY MSA",421.14,98.0,28876.32,500,50,15360,20,0.03,0.03,10,0.0,48.0,13.19953125,153.44
1099,2018-02,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",36.82,3.0,599.78,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1099,2018-03,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",687.15,22.0,20857.74,500,50,15360,20,0.03,0.03,10,187.14999999999998,0.0,5.368886718750002,79.3
1099,2018-04,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",498.26,15.0,15861.63,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.4898730468749992,24.9
1099,2018-05,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",479.61,25.0,20522.51,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.041513671874998,70.42
1099,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",400.28,11.0,14416.46,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1099,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",420.04,29.0,13238.13,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1099,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",412.44,31.0,16692.58,500,50,15360,20,0.03,0.03,10,0.0,0.0,1.3013476562500017,33.01
1099,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",463.2,24.0,17353.26,500,50,15360,20,0.03,0.03,10,0.0,0.0,1.9465429687499984,39.47
1099,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",486.99,24.0,20462.74,500,50,15360,20,0.03,0.03,10,0.0,0.0,4.983144531250002,69.83
1099,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",683.45,24.0,15144.54,500,50,15360,20,0.03,0.03,10,183.45000000000005,0.0,0.0,25.5
1099,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",511.69,31.0,16293.44,500,50,15360,20,0.03,0.03,10,11.689999999999998,0.0,0.9115625000000005,29.47
1100,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",218.48,36.0,15115.119999999999,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1100,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",471.67,45.0,18948.95,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.5048339843750007,55.05
1100,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",238.54,64.0,16753.37,500,50,15360,20,0.03,0.03,10,0.0,14.0,1.360712890624999,34.03
1100,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",342.71,47.0,24672.97,500,50,15360,20,0.03,0.03,10,0.0,0.0,9.094697265625001,110.95
1100,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",283.99,73.0,21906.66,500,50,15360,20,0.03,0.03,10,0.0,23.0,6.39322265625,84.62
1101,2018-04,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",168.46,19.0,1832.63,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1101,2018-05,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",344.37,81.0,17296.93,500,50,15360,20,0.03,0.03,10,0.0,31.0,1.8915332031250003,39.85
1101,2018-06,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",428.84,70.0,14432.43,500,50,15360,20,0.03,0.03,10,0.0,20.0,0.0,20.6
1101,2018-07,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",284.3,66.0,14207.54,500,50,15360,20,0.03,0.03,10,0.0,16.0,0.0,20.48
1101,2018-08,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",435.55,106.0,15143.18,500,50,15360,20,0.03,0.03,10,0.0,56.0,0.0,21.68
1101,2018-09,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",441.49,78.0,12907.32,500,50,15360,20,0.03,0.03,10,0.0,28.0,0.0,20.84
1101,2018-10,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",446.21999999999997,78.0,15815.91,500,50,15360,20,0.03,0.03,10,0.0,28.0,0.44522460937499986,25.29
1101,2018-11,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",427.22,65.0,12178.0,500,50,15360,20,0.03,0.03,10,0.0,15.0,0.0,20.45
1101,2018-12,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",330.65,85.0,9104.09,500,50,15360,20,0.03,0.03,10,0.0,35.0,0.0,21.05
1102,2018-12,ultimate,"Riverside-San Bernardino-Ontario, CA MSA",407.73,45.0,6491.35,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1103,2018-08,surf,"Seattle-Tacoma-Bellevue, WA MSA",155.02,15.0,13561.66,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1103,2018-09,surf,"Seattle-Tacoma-Bellevue, WA MSA",420.38,24.0,18619.47,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.183076171875001,51.83
1103,2018-10,surf,"Seattle-Tacoma-Bellevue, WA MSA",355.6,35.0,19214.54,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.764199218750001,57.64
1103,2018-11,surf,"Seattle-Tacoma-Bellevue, WA MSA",294.44,30.0,21279.43,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.780693359375,77.81
1103,2018-12,surf,"Seattle-Tacoma-Bellevue, WA MSA",375.07,36.0,18351.86,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.9217382812500006,49.22
1104,2018-12,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",8.73,25.0,9360.99,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1105,2018-10,surf,"Providence-Warwick, RI-MA MSA",413.06,46.0,9664.7,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1105,2018-11,surf,"Providence-Warwick, RI-MA MSA",788.65,93.0,11937.49,500,50,15360,20,0.03,0.03,10,288.65,43.0,0.0,29.95
1105,2018-12,surf,"Providence-Warwick, RI-MA MSA",824.93,104.0,10987.22,500,50,15360,20,0.03,0.03,10,324.92999999999995,54.0,0.0,31.37
1106,2018-05,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",161.89,0.0,13256.11,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1106,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",473.02,0.0,18617.0,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.1806640625,51.81
1106,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",567.95,0.0,18682.76,500,50,15360,20,0.03,0.03,10,67.95000000000005,0.0,3.2448828124999984,54.49
1106,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",563.78,0.0,23732.1,500,50,15360,20,0.03,0.03,10,63.77999999999997,0.0,8.175878906249999,103.67
1106,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",478.87,0.0,28192.49,500,50,15360,20,0.03,0.03,10,0.0,0.0,12.531728515625002,145.32
1106,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",456.76,0.0,19170.18,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.7208789062500003,57.21
1106,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",531.86,0.0,25163.24,500,50,15360,20,0.03,0.03,10,31.860000000000014,0.0,9.573476562500002,116.69
1106,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",538.84,0.0,22147.94,500,50,15360,20,0.03,0.03,10,38.84000000000003,0.0,6.628847656249999,87.45
1107,2018-11,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",52.870000000000005,19.0,5209.57,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1107,2018-12,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",304.47,46.0,18422.66,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1108,2018-12,ultimate,"Salt Lake City, UT MSA",0.0,0.0,233.17,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1109,2018-04,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",201.18,0.0,8246.83,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1109,2018-05,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",413.83,0.0,12630.88,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1109,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",542.07,0.0,12202.07,500,50,15360,20,0.03,0.03,10,42.07000000000005,0.0,0.0,21.26
1109,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",493.66,0.0,20005.7,500,50,15360,20,0.03,0.03,10,0.0,0.0,4.536816406250001,65.37
1109,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",485.84000000000003,0.0,10660.34,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1109,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",386.56,0.0,12191.51,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1109,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",571.88,0.0,10290.62,500,50,15360,20,0.03,0.03,10,71.88,0.0,0.0,22.16
1109,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",441.31,0.0,11015.09,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1109,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",441.27,0.0,12497.47,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1110,2018-05,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",65.07,12.0,7247.61,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1110,2018-06,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",382.09,74.0,24115.41,500,50,15360,20,0.03,0.03,10,0.0,24.0,8.550205078125,106.22
1110,2018-07,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",503.28000000000003,61.0,20312.24,500,50,15360,20,0.03,0.03,10,3.2800000000000296,11.0,4.836171875000002,68.79
1110,2018-08,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",257.67,59.0,24671.51,500,50,15360,20,0.03,0.03,10,0.0,9.0,9.093271484374998,111.2
1110,2018-09,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",462.12,73.0,23705.63,500,50,15360,20,0.03,0.03,10,0.0,23.0,8.150029296875001,102.19
1110,2018-10,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",407.75,53.0,22191.06,500,50,15360,20,0.03,0.03,10,0.0,3.0,6.670957031250001,86.8
1110,2018-11,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",365.53,34.0,20229.84,500,50,15360,20,0.03,0.03,10,0.0,0.0,4.755703125,67.56
1110,2018-12,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",409.11,50.0,21214.5,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.71728515625,77.17
1111,2018-09,surf,"Urban Honolulu, HI MSA",173.85999999999999,44.0,5933.05,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1111,2018-10,surf,"Urban Honolulu, HI MSA",227.9,107.0,16146.39,500,50,15360,20,0.03,0.03,10,0.0,57.0,0.7679589843749994,29.39
1111,2018-11,surf,"Urban Honolulu, HI MSA",332.67,79.0,18228.08,500,50,15360,20,0.03,0.03,10,0.0,29.0,2.8008593750000017,48.88
1111,2018-12,surf,"Urban Honolulu, HI MSA",342.26,92.0,14857.96,500,50,15360,20,0.03,0.03,10,0.0,42.0,0.0,21.26
1112,2018-10,ultimate,"Grand Rapids-Kentwood, MI MSA",665.13,33.0,10565.2,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1112,2018-11,ultimate,"Grand Rapids-Kentwood, MI MSA",862.91,41.0,12728.12,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1112,2018-12,ultimate,"Grand Rapids-Kentwood, MI MSA",729.17,40.0,12235.76,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-06,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",398.57,44.0,13695.210000000001,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-07,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",390.87,43.0,10490.26,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-08,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",522.22,37.0,15330.51,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-09,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",469.29,31.0,12197.81,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-10,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",487.32,40.0,15598.95,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-11,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",525.6,30.0,12778.72,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1113,2018-12,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",490.8,52.0,15672.41,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1114,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",223.12,29.0,7572.629999999999,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1114,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",697.54,78.0,21360.4,500,50,15360,20,0.03,0.03,10,197.53999999999996,28.0,5.859765625000001,85.36
1114,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",594.7,95.0,12680.130000000001,500,50,15360,20,0.03,0.03,10,94.70000000000005,45.0,0.0,24.19
1114,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",688.0,89.0,15846.17,500,50,15360,20,0.03,0.03,10,188.0,39.0,0.47477539062500007,31.56
1114,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",623.69,78.0,26829.87,500,50,15360,20,0.03,0.03,10,123.69000000000005,28.0,11.201044921874999,136.56
1114,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",727.53,95.0,18058.14,500,50,15360,20,0.03,0.03,10,227.52999999999997,45.0,2.6349023437499994,54.52
1115,2018-11,surf,"El Paso, TX MSA",325.77,33.0,5528.17,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1115,2018-12,surf,"El Paso, TX MSA",833.7,119.0,18879.21,500,50,15360,20,0.03,0.03,10,333.70000000000005,69.0,3.436728515624999,66.45
1116,2018-08,surf,"Cincinnati, OH-KY-IN MSA",345.44,19.0,15068.74,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1117,2018-05,surf,"Dallas-Fort Worth-Arlington, TX MSA",45.65,0.0,2025.11,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1117,2018-06,surf,"Dallas-Fort Worth-Arlington, TX MSA",361.41,0.0,14686.89,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1117,2018-07,surf,"Dallas-Fort Worth-Arlington, TX MSA",422.49,0.0,17769.81,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.3533300781250013,43.53
1117,2018-08,surf,"Dallas-Fort Worth-Arlington, TX MSA",292.29,0.0,22852.64,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.317031249999999,93.17
1117,2018-09,surf,"Dallas-Fort Worth-Arlington, TX MSA",476.74,0.0,21826.53,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.314970703124999,83.15
1117,2018-10,surf,"Dallas-Fort Worth-Arlington, TX MSA",365.43,0.0,18489.4,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.0560546875000014,50.56
1117,2018-11,surf,"Dallas-Fort Worth-Arlington, TX MSA",358.08,0.0,18252.4,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.8246093750000014,48.25
1117,2018-12,surf,"Dallas-Fort Worth-Arlington, TX MSA",288.11,0.0,25026.19,500,50,15360,20,0.03,0.03,10,0.0,0.0,9.439638671874999,114.4
1118,2018-12,surf,"Columbus, OH MSA",862.78,17.0,15963.98,500,50,15360,20,0.03,0.03,10,362.78,0.0,0.5898242187499996,36.78
1119,2018-10,surf,"Louisville/Jefferson County, KY-IN MSA",328.27,105.0,633.04,500,50,15360,20,0.03,0.03,10,0.0,55.0,0.0,21.65
1119,2018-11,surf,"Louisville/Jefferson County, KY-IN MSA",432.11,128.0,866.29,500,50,15360,20,0.03,0.03,10,0.0,78.0,0.0,22.34
1119,2018-12,surf,"Louisville/Jefferson County, KY-IN MSA",393.57,133.0,1813.6599999999999,500,50,15360,20,0.03,0.03,10,0.0,83.0,0.0,22.49
1120,2018-04,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",268.95,41.0,23382.83,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.834794921875002,98.35
1120,2018-05,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",440.52,48.0,22914.24,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.377187500000002,93.77
1120,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",330.3,42.0,21893.08,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.379960937500002,83.8
1120,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",344.94,46.0,21641.98,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.13474609375,81.35
1120,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",386.57,47.0,19046.98,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.6005664062499996,56.01
1120,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",406.81,53.0,28016.71,500,50,15360,20,0.03,0.03,10,0.0,3.0,12.360068359375,143.69
1120,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",370.04,43.0,17879.2,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.4601562500000007,44.6
1120,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",345.96,42.0,21167.079999999998,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.670976562499998,76.71
1120,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",411.91,55.0,18871.88,500,50,15360,20,0.03,0.03,10,0.0,5.0,3.429570312500001,54.45
1121,2018-11,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",0.0,1.0,1236.65,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1121,2018-12,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",0.0,97.0,66863.89,500,50,15360,20,0.03,0.03,10,0.0,47.0,50.296767578125,524.38
1122,2018-05,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",333.28,15.0,10913.65,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1122,2018-06,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",478.64,15.0,17780.58,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.3638476562500017,43.64
1122,2018-07,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",333.03000000000003,19.0,16299.25,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.917236328125,29.17
1122,2018-08,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",472.49,22.0,29045.27,500,50,15360,20,0.03,0.03,10,0.0,0.0,13.364521484375,153.65
1122,2018-09,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",443.36,16.0,22436.68,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.9108203125,89.11
1122,2018-10,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",372.7,21.0,17460.79,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.051552734375001,40.52
1122,2018-11,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",350.75,28.0,16862.03,500,50,15360,20,0.03,0.03,10,0.0,0.0,1.4668261718749989,34.67
1122,2018-12,surf,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",367.35,24.0,21337.4,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.837304687500001,78.37
1123,2018-06,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",40.07,1.0,1766.76,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1123,2018-07,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",526.76,30.0,33222.95,500,50,15360,20,0.03,0.03,10,26.75999999999999,0.0,17.444287109374997,195.25
1123,2018-08,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",519.87,31.0,19375.57,500,50,15360,20,0.03,0.03,10,19.870000000000005,0.0,3.9214550781249997,59.81
1123,2018-09,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",432.16,20.0,17772.7,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.3561523437500007,43.56
1123,2018-10,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",585.26,27.0,21505.98,500,50,15360,20,0.03,0.03,10,85.25999999999999,0.0,6.00193359375,82.58
1123,2018-11,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",415.77,35.0,21177.71,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.681357421874999,76.81
1123,2018-12,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",675.62,38.0,24982.22,500,50,15360,20,0.03,0.03,10,175.62,0.0,9.396699218750001,119.24
1124,2018-10,ultimate,"New Haven-Milford, CT MSA",220.24,30.0,3686.42,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1124,2018-11,ultimate,"New Haven-Milford, CT MSA",536.56,96.0,5898.57,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1124,2018-12,ultimate,"New Haven-Milford, CT MSA",421.42,93.0,6495.23,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1125,2018-12,surf,"North Port-Sarasota-Bradenton, FL MSA",489.51,54.0,22697.1,500,50,15360,20,0.03,0.03,10,0.0,4.0,7.165136718749999,91.77
1126,2018-06,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",755.17,78.0,27575.54,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1126,2018-07,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",897.21,94.0,25768.85,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1126,2018-08,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",901.49,88.0,34307.16,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,3.5030859375000034,94.52
1126,2018-09,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",706.3,74.0,28196.33,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1126,2018-10,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",853.15,86.0,24840.64,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1126,2018-11,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",978.12,72.0,20906.16,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1126,2018-12,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",708.61,77.0,22134.66,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1127,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",22.98,3.0,7756.93,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1127,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",231.32999999999998,10.0,21608.77,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.102314453125,81.02
1127,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",260.14,9.0,21291.57,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.792548828125,77.93
1127,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",200.56,16.0,26462.44,500,50,15360,20,0.03,0.03,10,0.0,0.0,10.842226562499999,128.42
1127,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",157.06,12.0,24318.32,500,50,15360,20,0.03,0.03,10,0.0,0.0,8.748359375,107.48
1127,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",211.07999999999998,12.0,28516.95,500,50,15360,20,0.03,0.03,10,0.0,0.0,12.848583984375,148.49
1127,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",323.93,14.0,21964.05,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.449267578124999,84.49
1128,2018-06,ultimate,"Knoxville, TN MSA",43.77,25.0,13036.38,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1128,2018-07,ultimate,"Knoxville, TN MSA",71.7,38.0,20796.32,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1128,2018-08,ultimate,"Knoxville, TN MSA",53.11,54.0,15748.49,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1128,2018-09,ultimate,"Knoxville, TN MSA",16.84,43.0,21204.82,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1128,2018-10,ultimate,"Knoxville, TN MSA",33.04,37.0,19870.93,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1128,2018-11,ultimate,"Knoxville, TN MSA",43.230000000000004,42.0,18740.37,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1128,2018-12,ultimate,"Knoxville, TN MSA",95.56,55.0,15362.73,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1130,2018-09,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",236.57,51.0,12787.35,500,50,15360,20,0.03,0.03,10,0.0,1.0,0.0,20.03
1130,2018-10,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",495.53,92.0,20706.02,500,50,15360,20,0.03,0.03,10,0.0,42.0,5.22072265625,73.47
